nombre,rubro,direccion,telefono,email,instagram,facebook,lat,lon
Glup's,ice cream,Boulevard Marcelo T. de Alvear 405,+54 353 453 7070,,,,-32.4121184,-63.2352968
Grido,ice cream,Boulevard Vélez Sarsfield 633,,,,,-32.4071419,-63.2540872
Grido Helados,ice cream,Avenida del Libertador General San Martín 535,,,,,-32.4223213,-63.2489077
Grido,ice cream,Buenos Aires 1156,,,,,-32.4140321,-63.2478053
Glup's,ice cream,Boulevard Argentino - Raúl Ricardo Alfonsín 1750,,,,,-32.3976532,-63.2438066
Meet,bar,,,,,,-32.4266655,-63.2662187
Hipermercado Anselmi,supermarket,,,,,,-31.42777,-62.1143091
Runa Disco,pub,,,,,,-31.426261,-62.1161721
Luis Guerra,pharmacy,,,,,,-31.4066341,-64.2074597
Idris,pharmacy,,,,,,-31.4054803,-64.2111504
Del Clínicas,pharmacy,,,,,,-31.4065425,-64.2033291
Hospital Municipal Dr Lorenzo Colica,clinic,"Mitre 578, Monte Buey",+54 3467 47 0018,,,,-32.9164066,-62.457323
Hospital Italiano Moente Buey,clinic,"Rivadavia 89, Monte Buey",,,,,-32.9168812,-62.4509655
YPF,fuel,"Mitre 6, Monte Buey",,,,,-32.9176564,-62.4499698
Nueva Ventura,pharmacy,,,,,,-31.4108645,-64.2119765
Supermercado Mariano Max,supermarket,,,,,,-30.7247343,-64.8017285
Cyber Explorer Computación,kiosk,,,,,,-30.7213818,-64.80693
Supermercado Delfín Los Rosales,supermarket,,,,,,-30.7212895,-64.8085614
"Supermercado las ""3 MMM""",supermarket,,+543549424815,,,,-30.7209497,-64.8074512
Farmacia Boticaria,pharmacy,,,,,,-30.7275123,-64.800059
"Minimercado ""Oscar""",convenience,,,,,,-30.727226,-64.8002171
París,pharmacy,,+54 3549 42 2293,,,,-30.72591,-64.8028592
Los Amigos,butcher,,,,,,-30.7281036,-64.7983015
Kiosco Romina,kiosk,Hipólito Yrigoyen,+543549632357,,,,-30.7225875,-64.806629
Farmacia Bernay,pharmacy,,,,,,-30.722268,-64.8063689
Farmacia Plaza,pharmacy,,,,,,-30.7220463,-64.8078633
"""Mora"" Café - Bar",cafe,,,,,,-30.7214741,-64.8055646
Dispensario Municipal de La Granja,clinic,"Avenida Los Fresnos, La Granja",+54 3525 49 8121,,,,-31.0084363,-64.2691607
"Panadería ""La Higiénica""",bakery,,,,,,-30.7278621,-64.798899
Kaos Megadisco,pub,25 de Mayo,,,,,-30.4248963,-64.3536027
Farmacia Candelaria,pharmacy,,+543549419386,,,,-30.7423114,-64.7883013
Club Ferroviario de Náutica y Pesca,seafood,,,,,,-30.7715503,-64.7568439
SANOS Ex-Clínica San Carlos,clinic,,+543549421999,,,,-30.7227157,-64.807378
Farmacia Santa Rita,pharmacy,Sarmiento 286,+543549570075,,,,-30.7285866,-64.8013157
Farmacia Arrigoni,pharmacy,,,,,,-30.7283938,-64.8016742
"Rotisería ""El Cántaro""",fast food,,,,,,-30.7272829,-64.8001057
"Kiosco ""Karamelo""",kiosk,,,,,,-30.7241466,-64.8042931
Terra Urban Concept,clothes,,,,,,-30.7242973,-64.8045212
"""Publisual"" Ploteos",kiosk,,,,,,-30.7241219,-64.8078101
Empresa Cabrera Servicios de Salud,clinic,,,,,,-30.7223574,-64.8065449
Óptica Cruz del Eje,optician,,,,,,-30.7244037,-64.8031692
"""La Lumba"" Agente oficial Claro",mobile phone,San Martín 111,,,,,-30.7245582,-64.803071
Peluquería Natalia Bomendre,hairdresser,,,,,,-30.7247337,-64.8029656
La Casa de la Aceituna,gift,,,,,,-30.7239186,-64.8040219
"Kiosco ""Las 3 Esquinas""",kiosk,,,,,,-30.7164538,-64.8173193
Ciampagna y Asoc. S.A.,oficina: company,,,,,,-31.4173317,-64.1954594
El Viejo Munich,restaurant,,,,,,-30.7368908,-64.7917546
Farmacia Victoria,pharmacy,,,,,,-30.7246526,-64.8015549
Puma,fuel,Ruta Nacional 158,+54 353 452 6490,,,,-32.427173,-63.312793
YPF,fuel,Ruta Nacional 158,+54 353 491 1700,,,,-32.4278484,-63.3138167
Shell,fuel,"Ruta Nacional 1V09, Leones",+54 3472 48 1566,,,,-32.6522106,-62.299327
Axion Atalaya,fuel,,,,,,-32.6537153,-62.293524
Easy,hardware,,,,,,-33.1249301,-64.3853273
Walmart,department store,,,,,,-33.1309776,-64.3823764
Imprenta Servicios Gráficos,copyshop,,,,,,-30.7305097,-64.7949728
Farmacia Central,pharmacy,,,,,,-30.7313281,-64.7937428
Heladería y Cafetería BenSol,ice cream,,,,,,-30.7282134,-64.7980815
Laverap,laundry,,,,,,-30.7282779,-64.7983686
Rossetti Deportes,sports,,,,,,-33.1179349,-64.3465216
Super Top,supermarket,,,,,,-33.1236347,-64.3474822
Garino Cereales SRL,farm,,,,,,-31.7090507,-63.5165422
Centro de Salud Municipal,clinic,,,,,,-30.9144997,-62.676117
Rancho A Parte,restaurant,"Los Plátanos, Alpa Corral",,,,,-32.6926764,-64.7244403
Sánchez,pharmacy,,,,,,-31.4311101,-64.2258631
707,bakery,,,,,,-31.4304384,-64.2129845
Lo de Villalpando,restaurant,"Avenida Fuerza Aérea 2450, Córdoba",,,,,-31.4299014,-64.2124543
Cassual coffee,cafe,,,,,,-31.4290615,-64.2117018
desire modas,clothes,143,,,,,-32.4132659,-63.2432805
Claro,mobile phone,,,,,,-32.4129745,-63.2435336
Betos,fast food,,,,,,-32.4054227,-63.2417427
Reno Amoblamientos,furniture,,+54 353 4546961,,,,-32.4117598,-63.235637
Takones,shoes,,,,,,-31.4171024,-64.1860559
Tejano,clothes,,,,,,-31.4172962,-64.1859229
Stork Man,shoes,,,,,,-31.4143917,-64.1846716
cilek,shoes,,,,,,-31.4141807,-64.1845976
GOYA,shoes,,,,,,-31.414096,-64.1847854
punto joven,shoes,,,,,,-31.4136151,-64.1845731
nodo,shoes,,,,,,-31.4147757,-64.183742
grimoldi,shoes,,,,,,-31.4148688,-64.1836671
Montana,shoes,,,,,,-31.4141471,-64.1855437
Sir Chaplin,cafe,,,,,,-31.41434,-64.1856245
le poulet,fast food,,,,,,-31.4236417,-64.1901668
Consultorios Médicos Privados Tablada,doctors,,+54 3543 43 3864,,,,-31.2932601,-64.2968446
Oficina de Licencias de Conducir,oficina: government,,,,,,-31.2969952,-64.2920626
Dirección General de Rentas - Receptoría,oficina: government,"Saavedra 206, Villa Allende",,,,,-31.293618,-64.2956653
BuenosDias,supermarket,,,,,,-31.4254704,-64.1885549
Lapana,bakery,,,,,,-31.4254158,-64.1878285
Mini Libertad,supermarket,,,,,,-31.4256908,-64.1871387
Status,clothes,Corrientes 1084,,,,,-32.4123422,-63.2426321
Tauler,electrician,San Martín 141,,,,,-32.4125489,-63.2424309
La Terminal,bar,"Sarmiento, San José de la Dormida",,,,,-30.3583919,-63.9504736
Casa de té Plaza de la fuente,cafe,,,,,,-31.3543617,-64.5971462
Maxi Kiosco,convenience,,,,,,-31.3564885,-64.5898014
Aspro,fuel,,,,,,-31.4038595,-64.4727479
Clemen,pharmacy,,,,,,-31.4279947,-64.4959346
Meliquina Restobar,restaurant,,,,,,-31.4095995,-64.4938312
Kiosko Rocky,kiosk,Avenida Cárcano,,,,,-31.4229737,-64.4956503
Club Dub,pub,,,,,,-31.4157152,-64.494817
Punta Hidalgo,pub,,,,,,-31.4160146,-64.4924167
Stefany Webber,pub,,,,,,-31.4176156,-64.4898279
Zebra Club,pub,,,,,,-31.4182794,-64.5019457
Del Centro,pharmacy,Avenida Libertad 40,,,,,-31.4224496,-64.4952575
Electromecanica Nieto,car repair,,,,,,-31.4118074,-64.4842392
Bar Indra,cafe,,,,,,-30.8589893,-64.5261445
San Marcos,pharmacy,Avenida San Martín 675,,,,,-31.4162941,-64.4899954
FarmaVida Sucursal 2,pharmacy,"Boulevard Italia 299, Villa María",,,,,-32.4131482,-63.2534408
San Lucas,pharmacy,Boulevard Italia 346,,,,,-32.4123864,-63.2534065
Carnes Cari,butcher,Boulevard Italia 399,,,,,-32.4121826,-63.2542568
Dora,convenience,La Rioja,,,,,-32.4119014,-63.2538029
Sinapsis Technologies,computer,Paso de los Andes,,,,,-33.1434913,-64.3636123
Tercer Tiempo,restaurant,Entre Ríos 785,,,,,-32.4148238,-63.2447215
Sebastián Valfré,alcohol,Bartolomé Mitre 140,,,,,-32.4144487,-63.244968
Jerome Brew Pub Express Córdoba,bar,"Avenida Marcelo T. de Alvear 545, Córdoba",+54 9 351 518 0354,,,,-31.4213376,-64.1908733
Casa Grassi,funeral directors,"Hipólito Yrigoyen 443, Rio Cuarto",,,,,-33.1216057,-64.3455663
Grassi Sucursal 1,pharmacy,,,,,,-33.1219762,-64.3467291
Grassi Sucursal 3,pharmacy,,,,,,-33.1215113,-64.3487358
Grassi Sucursal 2,pharmacy,,,,,,-33.1242083,-64.3498472
Grassi Sucursal 5,pharmacy,,,,,,-33.135431,-64.3414512
Grassi Sucursal 6,pharmacy,,,,,,-33.1232702,-64.3480334
Grassi Sucursal 4,pharmacy,,,,,,-33.1060031,-64.3376413
Mi Vet,veterinary,"Buenos Aires 1130, Córdoba",,,,,-31.4293855,-64.1882159
Punto banca tabaqueria,newsagent,Buenos Aires 99,,,,,-31.4174272,-64.1830207
10 Años,kiosk,"Independencia 1201, Córdoba",,,,,-31.429815,-64.1898291
Rockería Trashed,gift,"Boulevard Chacabuco 150, Córdoba",+153463409865,,,,-31.4190191,-64.1798147
Bar GNC,fast food,,,,,,-32.6866457,-62.1054741
Full YPF,cafe,Avenida Intendente Jorge Loinas,,,,,-32.6885691,-62.0930619
Club Atlético Washington,cafe,,,,,,-33.8742951,-64.6898308
"Cooperativa de Servicios Públicos, Crédito Consumo y Vivienda Limitada",oficina: water utility,,,,,,-32.2144226,-62.6294898
Giachero,fuel,,,,,,-32.218407,-62.6325431
Unión Cívica Radical de Laguna Larga,oficina: political party,,,,,,-31.7742095,-63.8062847
"Kiosco ""Todo Lindo""",kiosk,,,,,,-30.7216588,-64.8069469
"""La Meka"" Regalos",gift,,,,,,-30.7220439,-64.806692
Ministerio de Ciencia y Tecnología de la Provincia de Córdoba,oficina: government,,,,,,-31.4203593,-64.1712806
Shell,fuel,Avenida Bernardo O'Higgins,,,,,-31.449224,-64.168565
Feliziani Automotores,car,,,,,,-32.6868725,-62.1066864
Don Lazaro,restaurant,,,,,,-32.6878035,-62.1033271
García & Olivero,electronics,,,,,,-32.6931744,-62.1047937
La Vieja Librería,books,,,,,,-32.6946888,-62.1054233
Panificadora La Baguette,bakery,,,,,,-32.6926374,-62.1043259
Café Racer,restaurant,Boulevard Roque Sáenz Peña 1300,,,,,-32.6926,-62.1044221
Bonfigli Calzados,shoes,,,,,,-32.6970835,-62.1049551
Vea,supermarket,"Avenida Colón, Córdoba",,,,,-31.4119364,-64.18943
Buenos Días,supermarket,"Deán Funes 325, Córdoba",,,,,-31.4147753,-64.1885014
Carrefour Express,convenience,,,,,,-31.4151291,-64.1805669
El Fogón de los Arrieros,restaurant,,,,,,-31.3658534,-64.2191119
La Parrilla,restaurant,,,,,,-31.3676286,-64.2193398
Bodega Terra Camiare,winery,,,,,,-31.0119563,-64.0645401
Fertilia,farm,,,,,,-31.0230908,-64.0387501
Der Uhu,restaurant,"Avenida San Martín 321, Villa General Belgrano",,,,,-31.9719788,-64.5579126
La Familia Giannone,restaurant,"Avenida Julio Argentino Roca 540, Villa General Belgrano",,,,,-31.9858365,-64.5610461
Viejo Munich,restaurant,"Avenida San Martín 362, Villa General Belgrano",,,,,-31.972202,-64.5577158
Potrerillo,restaurant,"Avenida Julio Argentino Roca 88, Villa General Belgrano",,,,,-31.9786683,-64.5598314
Posta Cañitas,restaurant,,,,,,-31.4638301,-64.4261641
YPF,fuel,"Ruta Nacional 7 Libertador General San Martín, Laboulaye",+54 3385 42 7191,,,,-34.1451567,-63.3913362
YPF,fuel,"Ugarte 120, General Levalle",+54 3385 48 0146,,,,-34.009471,-63.9215697
"Comedor ""Guerra""",restaurant,,,,,,-34.0362974,-63.9241161
TransGas,fuel,,,,,,-34.0366666,-63.9266227
Cerrajería El Castillo,hardware,,,,,,-34.1289576,-63.3920272
Florería Casa Muñoz,florist,,,,,,-34.1287659,-63.3914941
Asociación Mutual del Docente,department store,,,,,,-30.7213339,-64.8064861
Gomeria del Centro,tyres,"El Abeto 7, Villa General Belgrano",,,,,-31.9750427,-64.5586965
"""Uniformes 710""",clothes,,,,,,-30.7228257,-64.8046999
Melody Music Shop,hifi,,,,,,-30.723635,-64.804201
Gourmet Barba Roja,brewery,"Avenida San Martín 58, Villa General Belgrano",,,,,-31.9758272,-64.5585867
Moda Fashion,clothes,"Avenida San Martín 205, Villa General Belgrano",,,,,-31.9737696,-64.558561
Calzados Mariana,shoes,"Avenida San Martín 304, Villa General Belgrano",,,,,-31.9729814,-64.5580484
Doña Nené,supermarket,"Avenida San Martín 305, Villa General Belgrano",,,,,-31.9725975,-64.5581336
Granja de Los Duendes,convenience,Avenida Las Magnolias 49,,,,,-31.9707193,-64.5555724
Farmacia de la Clinica,pharmacy,"Avenida Las Magnolias 91, Villa Gral Belgrano",,,,,-31.9706585,-64.5541978
Kamama Bowling,bar,"Güemes 74, Santa Rosa de Calamuchita",,kamama_bowling@hotmail.com,,,-32.0683602,-64.538896
Hispania hotel,restaurant,,,,,,-31.6544554,-64.4405393
La Bella Gioconda,furniture,"Boulevard Marcelo T. de Alvear 615, Villa María",,,,,-32.4139134,-63.2336152
Pardo Hogar,electronics,"Boulevard Marcelo T. de Alvear 621, Villa María",,,,,-32.4145265,-63.2337849
La Técnica,bakery,"Santa Fe 1600, Villa María",,,,,-32.4066541,-63.2386662
Helmut,restaurant,,+54 3546 48 1189,,,,-31.8983857,-64.7730895
Servus,supermarket,,,,,,-31.8986803,-64.7728391
Supermercados Becerra,supermarket,,,,,,-31.658419,-64.4285711
Becerra,supermarket,,,,,,-31.658711,-64.4235151
Registro Civil,oficina: government,,,,,,-31.2979432,-64.2935595
Franceschi,bar,,,,,,-30.9813928,-64.0900075
La Rambla,bar,Avenida Marcelo T. de Alvear,,,,,-31.4225364,-64.1925794
Yerba Buena,convenience,Avenida San Martín,,,,,-31.1711852,-64.31572
Parador El Yuspe,restaurant,,,,,,-31.3774339,-64.7707886
Axion Pignata,fuel,,,,,,-31.6498289,-63.9033928
YPF,fuel,"Juan Bautista Alberdi, Pilar",,,,,-31.67025,-63.88959
YPF,fuel,"Avenida Mitre 239, Río Primero",,,,,-31.3305237,-63.6247061
Shell,fuel,"Avenida Sarmiento 355, Río Primero",+54 3574 48 0054,,,,-31.3296485,-63.6266001
Drugstore,kiosk,,,,,,-31.3316649,-63.6218773
Kiosko de la Andrea,kiosk,,,,,,-31.3312645,-63.6227982
La Roca,restaurant,,,,,,-31.3312791,-63.6226928
Il Sonno - Pub Resto-Bar,pub,,,,,,-31.3312156,-63.6228256
La Ruta,restaurant,,,,,,-31.3343154,-63.616398
Lucy & Co,convenience,,,,,,-31.3264397,-63.629957
Automotores Vázquez,car,,,,,,-31.3285485,-63.6281072
Premoldeados de Hormigón Raful,yes,,,,,,-31.3287187,-63.6277901
Serrano,restaurant,,,,,,-32.5446019,-63.4786021
Axion,fuel,Avenida Fuerza Aérea 4530,+54 351 465 1337,,,,-31.4322927,-64.2459784
Bulonera Ruta 9,hardware,,,,,,-32.6866423,-62.1058452
Ramello Equipamientos,car parts,,,,,,-32.6864426,-62.1066109
Pilar S.R.L.,car parts,,,,,,-32.6864325,-62.1067644
Bulonera Industrial S.H.,hardware,,,,,,-32.6862711,-62.1075097
Walter Brusa Seguros,oficina: insurance,,,,,,-32.6867145,-62.1076658
Maderera Norte,window construction,,,,,,-32.6866746,-62.1079674
Despensa Ruta 9,convenience,,,,,,-32.6861385,-62.1085056
Agrosudeste S.R.L.,yes,,,,,,-32.6864848,-62.1091078
Cristante Hnos. S.A.,car,,,,,,-32.686341,-62.1099147
Gomería Agrocentro,car repair,,,,,,-32.6864194,-62.109545
Expo Lecno (Aberturas Aluminio y Madera),window construction,,,,,,-32.6858224,-62.1101907
Restaurant Basko,restaurant,,,,,,-32.6857221,-62.1106892
Castagno y Cnía. Neumáticos (Gomería),car repair,,,,,,-32.6856128,-62.1109307
P & L Neumáticos (Gomería),car repair,,,,,,-32.6855711,-62.1115955
Transporte Marcos Juárez (Cargas y Encomiendas),yes,,,,,,-32.6853158,-62.1116924
Inmobiliaria Andrés Lestcher,oficina: estate agent,,,,,,-32.6903301,-62.1038158
Marcelino Botacín,alcohol,,,,,,-32.6915606,-62.1046679
Avellaneda,butcher,,,,,,-32.6915057,-62.1048512
Laboratorio de Análisis Clínocos,oficina: research,,,,,,-32.6916782,-62.1047083
Superpanchos Maxikiosco,kiosk,,,,,,-32.6917514,-62.1047145
Mapfre Seguros,oficina: insurance,,,,,,-32.6918351,-62.1047363
Cochi Pinturas y Servicios,paint,,,,,,-32.6919606,-62.1047705
Fulanitos Juguetería Didáctica,toys,,,,,,-32.692111,-62.1047981
Vivero La Aljaba,garden centre,,,,,,-32.6922337,-62.1048282
Crayon,toys,,,,,,-32.6923782,-62.1048757
Santamaría,pharmacy,,,,,,-32.6929093,-62.1046231
STC Servicio Tecnico de Computación,computer,,,,,,-32.6930055,-62.1047473
Fernando Abraham Martillero Judicial,oficina: estate agent,,,,,,-32.6932162,-62.1050298
Escribanía Wagner,oficina: lawyer,,,,,,-32.6924606,-62.1045762
Cinema Videoclub,video,,,,,,-32.6933762,-62.1050801
La Segunda Seguros,oficina: insurance,,,,,,-32.6934981,-62.1048682
Coovaeco Turismo,travel agency,,,,,,-32.6934258,-62.1048575
Lo de Marisa,clothes,,,,,,-32.6933762,-62.104836
H. y R. Tuttolomondo,computer,,,,,,-32.6935477,-62.1047287
Keep 'on,clothes,,,,,,-32.6936448,-62.1048736
Agente Claro Telefonía Móvil,mobile phone,,,,,,-32.6935635,-62.1051096
Así te Quiero,clothes,,,,,,-32.6945567,-62.105356
Florería La Orquídea,florist,,,,,,-32.6949783,-62.1052339
María Sol,clothes,,,,,,-32.6951461,-62.105513
El Vestidor,bar,,,,,,-32.6952048,-62.1055305
Agente Claro,mobile phone,,,,,,-32.6957102,-62.1056601
Rapipago,oficina: financial,,,,,,-32.6957605,-62.1054249
Kiosco Alem,kiosk,,,,,,-32.6957543,-62.10568
Perfil,clothes,,,,,,-32.695964,-62.1054856
Diego Gurdulich,photographic laboratory,,,,,,-32.6960102,-62.1054906
Alejandro Capellino,photographic laboratory,,,,,,-32.6958948,-62.1057025
oh! la la,clothes,,,,,,-32.6959703,-62.1057299
Minicuotas Ribeiro,electronics,,,,,,-32.6961716,-62.105528
La Churrasquita,restaurant,,,,,,-32.6961234,-62.1057747
Alpina,ice cream,,,,,,-32.6963289,-62.1055654
47 street,clothes,,,,,,-32.6963961,-62.1055753
Vetyver Distribuidora,cosmetics,,,,,,-32.6953726,-62.1064651
Nattkläder,clothes,,,,,,-32.6966249,-62.1055206
Expreso Sur,travel agency,,,,,,-32.6966369,-62.1054586
Rossetti Deportes (Outlet),sports,,,,,,-32.6966435,-62.1053966
Tienda Los Amigos,clothes,,,,,,-32.6967021,-62.1049977
Aldo Trajes,clothes,,,,,,-32.696738,-62.1048196
(A) Dos,baby goods,,,,,,-32.6970052,-62.1047653
Replica,clothes,,,,,,-32.6970183,-62.1046879
Skay,ice cream,,,,,,-32.6970443,-62.1045794
Onda Sur,travel agency,,,,,,-32.6967771,-62.1046027
aMore Mío,clothes,,,,,,-32.6967673,-62.1045213
Sólido Inc.,clothes,,,,,,-32.6971063,-62.1043045
Distribuidora Diego Gambaldo,cosmetics,,,,,,-32.6971117,-62.1041788
EMS7COR,locksmith,,,,,,-32.6971461,-62.1039809
Menta,clothes,,,,,,-32.6971678,-62.1038969
Kevinston Hause,clothes,,,,,,-32.6971932,-62.1037162
Don José,newsagent,,,,,,-32.6969451,-62.1036968
Don Marcelo,outdoor,,,,,,-32.6969542,-62.1036366
Centro de Apoyo Educativo,oficina: educational institution,,,,,,-32.6971823,-62.1038044
Zion,clothes,,,,,,-32.696973,-62.1035884
PCMax,computer,,,,,,-32.6969763,-62.1035381
Por Amor a Vos,interior decoration,,,,,,-32.6969893,-62.1034645
Valquiria,shoes,,,,,,-32.6969958,-62.1033754
Multipack (Envases Descartables),variety store,,,,,,-32.6970089,-62.1033096
Montironi,car,,,,,,-32.6970154,-62.1031624
Paola Miguel,shoes,,,,,,-32.6970219,-62.1032592
Fussetti Hogar,interior decoration,,,,,,-32.6972893,-62.1050926
Felices Fiestas,gift,,,,,,-32.6973192,-62.1008058
SanCor Salud,oficina: insurance,,,,,,-32.6970921,-62.1027763
Artesanías,art,,,,,,-32.6969424,-62.1028971
Veo Veo,baby goods,,,,,,-32.6969523,-62.1031362
Isidoro,newsagent,,,,,,-32.6968102,-62.1028553
Brioni Pinturas,paint,,,,,,-32.6968127,-62.1030879
Arcor Helados,ice cream,,,,,,-32.6967526,-62.1028425
Guarino Turismo,travel agency,,,,,,-32.6966846,-62.1030507
Carnicerías Integradas Toqui,butcher,,,,,,-32.6966323,-62.1027897
Ernesto Re Relojes,clockmaker,,,,,,-32.6961525,-62.1029046
Más Que Papel,copyshop,,,,,,-32.6961774,-62.1026934
Centro de Óptica y Contactología,optician,,,,,,-32.6962388,-62.1027058
Soles,baby goods,,,,,,-32.6960636,-62.1026359
Mil Colores,paint,,,,,,-32.6957917,-62.1025893
Maxikiosco Vip,kiosk,,,,,,-32.696061,-62.1025365
Antonella,shoes,,,,,,-32.6957395,-62.1028363
Cablevisión - Fibertel,oficina: yes,,,,,,-32.6957225,-62.1029901
Angela,clothes,,,,,,-32.6959434,-62.1032386
Agente Personal,mobile phone,,,,,,-32.6959277,-62.1033054
Monet,hairdresser,,,,,,-32.6956214,-62.1035396
Optica Bertozzi,optician,,,,,,-32.6958691,-62.1035745
Deco House,interior decoration,,,,,,-32.6958561,-62.1036926
Génesis,clothes,,,,,,-32.6956116,-62.1036365
Delicity,cafe,,,,,,-32.6958463,-62.1037759
La Suiza,jewelry,,,,,,-32.6955953,-62.1037507
Wok Pub,pub,,,,,,-32.6955024,-62.1042039
Bazar Todo Hogar,variety store,,,,,,-32.695403,-62.1047228
Tienda Belem,clothes,,,,,,-32.6956328,-62.1049765
Todo Pañal,baby goods,,,,,,-32.6956181,-62.105052
Librería Dauria,books,,,,,,-32.6953735,-62.1049174
Fashion Naty,clothes,,,,,,-32.6953926,-62.1048011
La Pana,bakery,,,,,,-32.6956116,-62.1051217
Mundo Visual,optician,,,,,,-32.6955823,-62.1052476
Modas Justin,clothes,,,,,,-32.6955676,-62.1052825
Almacén Estela,convenience,Bialet Massé,,,,,-31.3347771,-64.4849478
Sociedad Rural de Jesús Maria,oficina: association,,,,,,-30.9945949,-64.1072
Sorriso Odontología Integral,dentist,"Belgrano 49, Córdoba",,,,,-31.4153823,-64.1881867
XpacK,supermarket,,,,,,-30.9968592,-64.0929188
Sala de Salud,clinic,,,,,,-32.1399868,-64.5044095
Almacén Don Cristino,convenience,Sarmiento,,,,,-30.3948858,-64.1244777
Autoservicio Natalí,convenience,Sarmiento,,,,,-30.3950559,-64.1246582
El Nono,restaurant,,,,,,-30.3948987,-64.1230685
Los Turquitos,hardware,Sarmiento,,,,,-30.3949194,-64.1251803
Panadería Real,bakery,,,,,,-30.3941181,-64.1220969
Piedra Libre Resto Bar,bar,Sarmiento,,,,,-30.3949871,-64.1236864
Super Del Valle,supermarket,Sarmiento,,,,,-30.3948355,-64.1239778
Mala Espina,pub,,,,,,-30.3941891,-64.1220799
Inmobiliaria PH Bienes Raices,estate agent,"Ruta Nacional 38 Monseñor Angelelli 400, Valle Hermoso",+54 3548 47 8990,info@phbienesraices.com.ar,,,-31.1143835,-64.485388
Aristo Resto Bar,bar,,,,,,-30.8602565,-64.5253016
Policlínica La Cañada,clinic,,,,,,-30.8599666,-64.5263064
Mecánica GNC Claudio,car repair,,,,,,-30.8622313,-64.5330362
Mecánico,car repair,"Belgrano, Capilla del Monte",,,,,-30.8591243,-64.5226796
Resto Pub,pub,,,,,,-30.8586018,-64.5227332
Estación Uritorco,fuel,,,,,,-30.8599316,-64.5321811
Lo de Acevedo,restaurant,avenida San Martín,,,,,-31.9186068,-64.5761345
El Candil,restaurant,,,,,,-31.9193645,-64.576625
Shell,fuel,"Ruta Nacional 9 1633, Colonia Caroya",+54 3525 46 2162,,,,-30.9907815,-64.0978935
La Central,butcher,,,,,,-31.0198998,-64.0635202
Fortunato Rizzi e hijos,hardware,,,,,,-30.9971199,-64.089416
Metalcon,hardware,,,,,,-30.9997879,-64.0872103
Centro Integral de la Familia,doctors,,,,,,-30.998234,-64.0888929
Dispensario Lote 15,doctors,,,,,,-31.019881,-64.0631705
Espacity,furniture,,,,,,-31.0008669,-64.0837146
Argüello,pharmacy,,,,,,-31.0211672,-64.0617359
Flores IV,pharmacy,,,,,,-31.0126938,-64.0714596
San Guillermo,paint,,,,,,-30.9980536,-64.0890405
Scerbo I,pharmacy,,,,,,-31.0200464,-64.0633495
Florería Pétalos Azules,florist,,,,,,-31.0201977,-64.0628089
Marin,paint,,,,,,-31.0200148,-64.0630119
Oxígeno Caroya,hardware,,,,,,-31.0207646,-64.062169
Dirección de Policía Fiscal,oficina: government,,,,,,-31.406974,-64.1815762
Puma,fuel,"Boulevard 9 de Julio 908, Devoto",,,,,-31.4078975,-62.3028505
Portal del Sol,pharmacy,,,,,,-31.4043542,-62.3038638
Pirani,pharmacy,,,,,,-31.4019655,-62.3041145
